Longitude,Latitude,geometry,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-119.22292249062443,37.534234675759016,POINT (-119.22292249062443 37.534234675759016),79.0,122,37,6963.0,261.0,-64.0,326.0,-8.0,182.0,182.0,-8.0,842.0,177.0,6.0,85.0,501.0,21.0,21.0,501.0
-116.15279832828442,36.04540963915265,POINT (-116.15279832828442 36.04540963915265),193.0,123,32,8716.0,392.0,17.0,374.0,92.0,270.0,315.0,75.0,193.0,32.0,2.0,52.0,94.0,13.0,47.0,74.0
-120.35627932545981,39.14120790571533,POINT (-120.35627932545981 39.14120790571533),63.0,123,37,6844.0,249.0,-78.0,327.0,-24.0,163.0,163.0,-24.0,1450.0,276.0,10.0,76.0,795.0,43.0,43.0,795.0
-115.63664132472559,33.065061469193374,POINT (-115.63664132472559 33.065061469193374),245.0,136,40,6907.0,428.0,93.0,334.0,155.0,297.0,345.0,155.0,63.0,11.0,0.0,59.0,30.0,1.0,18.0,30.0
-122.9562817493287,41.500685710626755,POINT (-122.9562817493287 41.500685710626755),102.0,116,38,6380.0,282.0,-22.0,304.0,21.0,189.0,197.0,21.0,637.0,127.0,6.0,80.0,374.0,27.0,27.0,374.0
-115.99060693604247,35.74577730264168,POINT (-115.99060693604247 35.74577730264168),172.0,126,34,8406.0,368.0,0.0,367.0,74.0,245.0,290.0,58.0,239.0,34.0,3.0,44.0,100.0,16.0,71.0,83.0
-118.99314039974848,35.083451650201866,POINT (-118.99314039974848 35.083451650201866),201.0,128,40,6430.0,375.0,61.0,314.0,131.0,285.0,295.0,119.0,229.0,38.0,1.0,77.0,116.0,4.0,5.0,106.0
-120.0647553201696,40.3099136875827,POINT (-120.0647553201696 40.3099136875827),100.0,120,33,8064.0,306.0,-54.0,360.0,-4.0,220.0,220.0,-4.0,333.0,58.0,8.0,56.0,168.0,26.0,26.0,168.0
-114.54035363851749,34.02849805265902,POINT (-114.54035363851749 34.02849805265902),232.0,128,36,7798.0,417.0,66.0,350.0,282.0,299.0,341.0,128.0,124.0,21.0,1.0,56.0,52.0,4.0,51.0,47.0
-122.5718784603885,39.5627101803685,POINT (-122.5718784603885 39.5627101803685),157.0,119,39,6313.0,335.0,29.0,306.0,74.0,247.0,247.0,74.0,552.0,119.0,1.0,86.0,330.0,7.0,7.0,330.0
-122.47204288154585,40.46379090818446,POINT (-122.47204288154585 40.46379090818446),161.0,122,36,7213.0,356.0,23.0,333.0,68.0,267.0,267.0,68.0,963.0,192.0,3.0,80.0,545.0,23.0,23.0,545.0
-122.4150321929274,41.71696721673064,POINT (-122.4150321929274 41.71696721673064),112.0,120,36,7046.0,307.0,-21.0,328.0,26.0,219.0,219.0,23.0,553.0,98.0,8.0,67.0,280.0,32.0,32.0,280.0
-116.45352727915902,33.58966018925879,POINT (-116.45352727915902 33.58966018925879),148.0,133,42,6221.0,320.0,6.0,313.0,68.0,193.0,239.0,68.0,207.0,40.0,1.0,70.0,110.0,6.0,32.0,110.0
-116.91433168155802,34.42966829798099,POINT (-116.91433168155802 34.42966829798099),173.0,132,39,7010.0,356.0,20.0,335.0,80.0,227.0,273.0,80.0,323.0,58.0,1.0,77.0,171.0,9.0,28.0,171.0
-120.69342373851393,40.5058567010745,POINT (-120.69342373851393 40.5058567010745),77.0,122,35,7565.0,277.0,-68.0,346.0,-19.0,190.0,190.0,-19.0,402.0,73.0,5.0,66.0,211.0,16.0,16.0,211.0
-123.66149742267456,41.03554379397505,POINT (-123.66149742267456 41.03554379397505),136.0,98,40,5096.0,282.0,35.0,246.0,72.0,202.0,212.0,72.0,1180.0,229.0,3.0,81.0,655.0,23.0,28.0,655.0
-120.1927311956085,41.402174603237256,POINT (-120.1927311956085 41.402174603237256),55.0,115,33,7740.0,258.0,-87.0,346.0,-40.0,173.0,173.0,-43.0,335.0,42.0,7.0,41.0,127.0,25.0,25.0,127.0
-115.21101268151595,35.138346393518134,POINT (-115.21101268151595 35.138346393518134),164.0,127,35,8035.0,355.0,-1.0,356.0,277.0,233.0,277.0,57.0,217.0,34.0,3.0,49.0,95.0,12.0,95.0,65.0
-119.53386121038706,37.07920784660982,POINT (-119.53386121038706 37.07920784660982),166.0,125,39,6671.0,347.0,26.0,320.0,100.0,264.0,264.0,81.0,664.0,118.0,1.0,80.0,350.0,4.0,4.0,326.0
-120.09725948337102,39.87162016672777,POINT (-120.09725948337102 39.87162016672777),90.0,122,34,7794.0,291.0,-63.0,354.0,-11.0,205.0,205.0,-11.0,406.0,74.0,9.0,63.0,209.0,28.0,28.0,209.0
-121.58082657910776,37.45287128280727,POINT (-121.58082657910776 37.45287128280727),116.0,109,46,4137.0,246.0,10.0,235.0,65.0,168.0,171.0,57.0,411.0,76.0,1.0,83.0,216.0,4.0,6.0,215.0
-120.1267885168923,37.87409207887106,POINT (-120.1267885168923 37.87409207887106),141.0,122,39,6352.0,317.0,7.0,310.0,59.0,234.0,234.0,59.0,865.0,185.0,2.0,86.0,530.0,7.0,7.0,530.0
-123.22257069730904,39.5824757187181,POINT (-123.22257069730904 39.5824757187181),109.0,102,40,5055.0,255.0,4.0,251.0,43.0,175.0,182.0,43.0,1338.0,268.0,1.0,89.0,791.0,13.0,17.0,791.0
-122.40399374199407,41.38085482623983,POINT (-122.40399374199407 41.38085482623983),98.0,121,36,7040.0,293.0,-37.0,330.0,8.0,204.0,204.0,8.0,846.0,152.0,8.0,70.0,440.0,31.0,31.0,440.0
-121.25780425180007,41.52209697062733,POINT (-121.25780425180007 41.52209697062733),95.0,119,34,7543.0,299.0,-43.0,342.0,11.0,211.0,211.0,1.0,396.0,51.0,6.0,43.0,149.0,29.0,29.0,146.0
-121.44693712240367,37.3341570943752,POINT (-121.44693712240367 37.3341570943752),114.0,113,46,4275.0,249.0,5.0,243.0,63.0,168.0,172.0,54.0,442.0,76.0,1.0,81.0,223.0,5.0,7.0,215.0
-123.83528957436985,41.222115402076625,POINT (-123.83528957436985 41.222115402076625),111.0,85,40,4393.0,235.0,24.0,211.0,56.0,169.0,176.0,56.0,1533.0,267.0,6.0,74.0,796.0,38.0,38.0,796.0
-121.25903654029993,40.80123063103366,POINT (-121.25903654029993 40.80123063103366),82.0,121,35,7429.0,282.0,-59.0,341.0,-12.0,193.0,193.0,-12.0,552.0,88.0,5.0,60.0,259.0,21.0,21.0,259.0
-120.08594123702719,41.234268804181724,POINT (-120.08594123702719 41.234268804181724),77.0,116,32,7961.0,283.0,-69.0,353.0,-19.0,198.0,198.0,-24.0,257.0,32.0,6.0,39.0,95.0,21.0,21.0,95.0
-121.52103257944647,39.120656237151,POINT (-121.52103257944647 39.120656237151),180.0,123,39,6429.0,361.0,48.0,313.0,94.0,270.0,270.0,94.0,583.0,122.0,1.0,85.0,346.0,5.0,5.0,346.0
-117.02778210551982,35.86039032267617,POINT (-117.02778210551982 35.86039032267617),171.0,122,33,8275.0,366.0,6.0,360.0,75.0,242.0,288.0,61.0,109.0,19.0,1.0,63.0,57.0,7.0,27.0,45.0
-122.65141425907136,38.148798382586904,POINT (-122.65141425907136 38.148798382586904),140.0,85,44,3614.0,246.0,53.0,192.0,89.0,188.0,188.0,89.0,863.0,200.0,1.0,94.0,554.0,6.0,6.0,554.0
-115.71790773889663,33.57759364644772,POINT (-115.71790773889663 33.57759364644772),201.0,134,40,6974.0,383.0,48.0,334.0,163.0,254.0,301.0,109.0,81.0,13.0,1.0,57.0,35.0,3.0,29.0,35.0
-122.6549579134004,41.85970548627322,POINT (-122.6549579134004 41.85970548627322),96.0,118,37,6639.0,283.0,-31.0,314.0,15.0,195.0,197.0,12.0,581.0,109.0,9.0,69.0,310.0,37.0,37.0,310.0
-123.48201463303982,41.691111522997815,POINT (-123.48201463303982 41.691111522997815),106.0,104,39,5418.0,262.0,0.0,261.0,38.0,177.0,188.0,38.0,1561.0,320.0,6.0,86.0,943.0,28.0,39.0,943.0
-120.86422505469918,41.73368534460014,POINT (-120.86422505469918 41.73368534460014),88.0,116,34,7613.0,292.0,-49.0,342.0,3.0,205.0,205.0,-7.0,369.0,49.0,8.0,41.0,141.0,29.0,29.0,134.0
-117.74807039580169,35.25442116187466,POINT (-117.74807039580169 35.25442116187466),166.0,127,37,7515.0,355.0,12.0,342.0,79.0,227.0,274.0,68.0,132.0,26.0,1.0,74.0,75.0,4.0,15.0,60.0
-122.83304101186809,41.19800436973276,POINT (-122.83304101186809 41.19800436973276),41.0,119,39,6263.0,220.0,-83.0,304.0,-38.0,124.0,134.0,-38.0,1189.0,215.0,9.0,76.0,639.0,42.0,47.0,639.0
-118.75961661431816,36.627655911706974,POINT (-118.75961661431816 36.627655911706974),61.0,121,38,6818.0,239.0,-77.0,317.0,-17.0,162.0,162.0,-24.0,923.0,170.0,4.0,82.0,501.0,14.0,14.0,470.0
-120.3148647412719,40.16823883665922,POINT (-120.3148647412719 40.16823883665922),115.0,122,33,7962.0,320.0,-38.0,358.0,12.0,233.0,233.0,12.0,281.0,50.0,5.0,60.0,145.0,16.0,16.0,145.0
-120.69534711453397,40.06132023382766,POINT (-120.69534711453397 40.06132023382766),106.0,123,35,7547.0,306.0,-41.0,347.0,9.0,217.0,217.0,9.0,613.0,116.0,5.0,72.0,328.0,17.0,17.0,328.0
-122.65472464888272,38.92572577550383,POINT (-122.65472464888272 38.92572577550383),140.0,111,41,5279.0,293.0,25.0,268.0,68.0,213.0,213.0,68.0,801.0,185.0,1.0,92.0,523.0,7.0,7.0,523.0
-115.75275736842032,33.95035566907462,POINT (-115.75275736842032 33.95035566907462),206.0,133,38,7290.0,392.0,49.0,342.0,237.0,263.0,310.0,109.0,75.0,11.0,1.0,52.0,31.0,3.0,30.0,29.0
-118.19050449964303,36.49591273830364,POINT (-118.19050449964303 36.49591273830364),26.0,118,36,7107.0,204.0,-118.0,322.0,-57.0,121.0,129.0,-65.0,292.0,57.0,4.0,78.0,168.0,14.0,18.0,160.0
-123.70195114284638,39.974885662904605,POINT (-123.70195114284638 39.974885662904605),119.0,93,41,4593.0,251.0,25.0,226.0,60.0,178.0,186.0,60.0,1630.0,305.0,2.0,80.0,884.0,18.0,31.0,884.0
-120.88987155496822,39.63089779096424,POINT (-120.88987155496822 39.63089779096424),89.0,123,37,6929.0,279.0,-50.0,329.0,0.0,190.0,190.0,0.0,1737.0,347.0,5.0,79.0,970.0,23.0,23.0,970.0
-120.99932248280861,41.48834418684004,POINT (-120.99932248280861 41.48834418684004),86.0,118,34,7592.0,290.0,-53.0,343.0,0.0,202.0,202.0,-8.0,454.0,61.0,7.0,46.0,178.0,30.0,30.0,177.0
-118.84851137740662,34.793172105471015,POINT (-118.84851137740662 34.793172105471015),130.0,124,42,5853.0,292.0,0.0,293.0,62.0,206.0,215.0,55.0,355.0,70.0,1.0,88.0,207.0,3.0,5.0,186.0
-116.03590819641565,35.45982027295889,POINT (-116.03590819641565 35.45982027295889),200.0,127,34,8453.0,397.0,27.0,370.0,107.0,273.0,318.0,86.0,178.0,23.0,3.0,39.0,64.0,11.0,59.0,55.0
-114.1380101115809,34.29275919719987,POINT (-114.1380101115809 34.29275919719987),247.0,126,35,8105.0,432.0,75.0,356.0,161.0,318.0,358.0,138.0,115.0,17.0,1.0,53.0,48.0,3.0,39.0,47.0
-121.05017720485833,39.25710932258909,POINT (-121.05017720485833 39.25710932258909),138.0,123,38,6684.0,323.0,3.0,320.0,51.0,234.0,234.0,51.0,1256.0,243.0,2.0,81.0,692.0,15.0,15.0,692.0
-116.4056496343294,33.3622097279992,POINT (-116.4056496343294 33.3622097279992),201.0,133,42,6175.0,371.0,59.0,311.0,121.0,243.0,291.0,121.0,171.0,31.0,1.0,67.0,87.0,5.0,26.0,86.0
-116.05920326021908,32.950826377192485,POINT (-116.05920326021908 32.950826377192485),212.0,135,42,6230.0,385.0,70.0,315.0,132.0,255.0,303.0,132.0,154.0,28.0,1.0,61.0,75.0,4.0,34.0,75.0
-117.3804075717872,36.11246165963894,POINT (-117.3804075717872 36.11246165963894),184.0,119,33,8405.0,379.0,18.0,360.0,86.0,255.0,303.0,72.0,90.0,16.0,1.0,62.0,47.0,7.0,17.0,41.0
-123.02985989703096,40.96597173029952,POINT (-123.02985989703096 40.96597173029952),40.0,117,39,5985.0,214.0,-80.0,294.0,-35.0,119.0,128.0,-35.0,1213.0,222.0,6.0,79.0,661.0,32.0,37.0,661.0
-121.67691820940911,41.995255245629664,POINT (-121.67691820940911 41.995255245629664),95.0,118,35,7275.0,296.0,-38.0,334.0,15.0,207.0,207.0,5.0,317.0,46.0,7.0,44.0,133.0,29.0,29.0,125.0
-116.9907354504492,34.13437591893157,POINT (-116.9907354504492 34.13437591893157),112.0,131,41,6272.0,284.0,-29.0,313.0,40.0,179.0,203.0,30.0,678.0,122.0,3.0,78.0,363.0,27.0,40.0,341.0
-118.20132099087542,35.33584983713661,POINT (-118.20132099087542 35.33584983713661),142.0,127,38,7151.0,326.0,-5.0,331.0,59.0,237.0,246.0,50.0,192.0,35.0,2.0,76.0,103.0,7.0,14.0,91.0
-115.63208636194427,32.785597107174276,POINT (-115.63208636194427 32.785597107174276),240.0,137,41,6738.0,421.0,90.0,331.0,153.0,290.0,338.0,153.0,83.0,13.0,0.0,59.0,38.0,1.0,25.0,38.0
-121.06342733062743,39.53157876815399,POINT (-121.06342733062743 39.53157876815399),129.0,123,37,6910.0,318.0,-9.0,327.0,39.0,229.0,229.0,39.0,1487.0,303.0,2.0,83.0,856.0,15.0,15.0,856.0
-123.40901101172469,40.16752614404883,POINT (-123.40901101172469 40.16752614404883),113.0,108,40,5443.0,271.0,3.0,268.0,43.0,184.0,193.0,43.0,1348.0,286.0,2.0,92.0,845.0,13.0,18.0,845.0
-118.77906874067504,35.295300665251425,POINT (-118.77906874067504 35.295300665251425),197.0,129,39,6856.0,379.0,52.0,326.0,139.0,288.0,298.0,110.0,220.0,39.0,1.0,75.0,113.0,5.0,7.0,101.0
-117.25776355438049,35.28180557364603,POINT (-117.25776355438049 35.28180557364603),169.0,127,36,7748.0,360.0,10.0,349.0,79.0,233.0,279.0,66.0,120.0,23.0,1.0,69.0,68.0,5.0,23.0,54.0
-116.14974844589932,34.682951451243085,POINT (-116.14974844589932 34.682951451243085),202.0,131,36,7833.0,394.0,37.0,357.0,101.0,266.0,313.0,97.0,117.0,17.0,1.0,54.0,51.0,4.0,32.0,51.0
-120.58984414250276,40.508842851530844,POINT (-120.58984414250276 40.508842851530844),91.0,121,34,7715.0,294.0,-56.0,350.0,-7.0,206.0,206.0,-7.0,303.0,52.0,5.0,60.0,152.0,15.0,15.0,152.0
-118.82458663835736,36.57081209810369,POINT (-118.82458663835736 36.57081209810369),115.0,122,37,7012.0,297.0,-25.0,323.0,35.0,219.0,219.0,27.0,817.0,153.0,3.0,83.0,445.0,10.0,10.0,428.0
-121.55039195968511,40.42368600793628,POINT (-121.55039195968511 40.42368600793628),38.0,122,37,6867.0,228.0,-97.0,325.0,-49.0,139.0,139.0,-49.0,1369.0,240.0,7.0,70.0,695.0,40.0,40.0,695.0
-116.52795734316139,34.73448786484594,POINT (-116.52795734316139 34.73448786484594),186.0,132,37,7639.0,377.0,24.0,352.0,85.0,248.0,295.0,84.0,139.0,24.0,1.0,63.0,68.0,4.0,28.0,68.0
-119.82853538965936,38.388647595636066,POINT (-119.82853538965936 38.388647595636066),71.0,121,37,6923.0,254.0,-72.0,327.0,-16.0,173.0,173.0,-16.0,814.0,155.0,9.0,73.0,432.0,28.0,28.0,432.0
-117.71939789687609,35.12821383144687,POINT (-117.71939789687609 35.12821383144687),180.0,128,37,7454.0,368.0,26.0,341.0,93.0,240.0,287.0,83.0,120.0,23.0,1.0,74.0,67.0,4.0,13.0,55.0
-122.61250004685002,40.959361618816715,POINT (-122.61250004685002 40.959361618816715),101.0,121,37,6858.0,291.0,-32.0,324.0,13.0,202.0,202.0,13.0,1228.0,215.0,8.0,71.0,622.0,43.0,43.0,622.0
-117.63025919584821,35.50022079801458,POINT (-117.63025919584821 35.50022079801458),172.0,125,35,7822.0,363.0,14.0,348.0,81.0,236.0,284.0,69.0,123.0,25.0,1.0,77.0,73.0,4.0,14.0,60.0
-117.32899138536976,35.19017540949566,POINT (-117.32899138536976 35.19017540949566),175.0,128,36,7688.0,366.0,17.0,348.0,86.0,238.0,285.0,74.0,131.0,25.0,2.0,67.0,73.0,7.0,24.0,57.0
-120.6291149487869,39.4856327581622,POINT (-120.6291149487869 39.4856327581622),72.0,123,37,6888.0,260.0,-67.0,328.0,-16.0,172.0,172.0,-16.0,1686.0,325.0,6.0,79.0,933.0,32.0,32.0,933.0
-117.17387474056686,34.601958195408145,POINT (-117.17387474056686 34.601958195408145),170.0,131,39,7018.0,352.0,18.0,334.0,88.0,224.0,270.0,77.0,184.0,31.0,2.0,64.0,91.0,9.0,23.0,85.0
-117.03619037282665,36.475341447755625,POINT (-117.03619037282665 36.475341447755625),213.0,117,31,8923.0,413.0,38.0,375.0,107.0,291.0,338.0,93.0,73.0,12.0,1.0,53.0,33.0,5.0,16.0,32.0
-118.49372034944832,36.437699560621134,POINT (-118.49372034944832 36.437699560621134),31.0,120,37,6871.0,209.0,-108.0,317.0,-55.0,128.0,132.0,-55.0,624.0,137.0,3.0,88.0,383.0,12.0,12.0,383.0
-118.38542571313168,34.99848435253812,POINT (-118.38542571313168 34.99848435253812),131.0,128,40,6517.0,306.0,-9.0,315.0,56.0,217.0,226.0,48.0,219.0,45.0,1.0,87.0,133.0,4.0,10.0,121.0
-120.47421050843326,38.22797682011061,POINT (-120.47421050843326 38.22797682011061),146.0,122,39,6300.0,322.0,12.0,309.0,64.0,237.0,237.0,64.0,912.0,179.0,2.0,82.0,508.0,10.0,10.0,508.0
-120.80463072458713,41.030691666926636,POINT (-120.80463072458713 41.030691666926636),79.0,120,34,7626.0,282.0,-64.0,346.0,-17.0,195.0,195.0,-17.0,403.0,57.0,6.0,47.0,168.0,25.0,25.0,168.0
-116.03243775242717,35.32174628282853,POINT (-116.03243775242717 35.32174628282853),223.0,128,34,8502.0,422.0,49.0,373.0,342.0,296.0,342.0,108.0,142.0,18.0,2.0,39.0,52.0,9.0,52.0,41.0
-115.24400797563744,33.21020055136618,POINT (-115.24400797563744 33.21020055136618),220.0,134,39,7126.0,403.0,65.0,337.0,243.0,275.0,322.0,126.0,80.0,12.0,0.0,59.0,32.0,0.0,31.0,31.0
-120.21944700218316,41.997729864546585,POINT (-120.21944700218316 41.997729864546585),59.0,113,32,7666.0,262.0,-78.0,341.0,-25.0,177.0,177.0,-37.0,490.0,63.0,13.0,39.0,182.0,42.0,42.0,181.0
-118.28640625134253,35.0355781803831,POINT (-118.28640625134253 35.0355781803831),157.0,129,39,6793.0,336.0,13.0,323.0,79.0,247.0,256.0,70.0,171.0,34.0,1.0,85.0,99.0,5.0,9.0,94.0
-120.88563495456646,36.53681944847021,POINT (-120.88563495456646 36.53681944847021),125.0,127,45,4924.0,279.0,1.0,278.0,57.0,188.0,193.0,57.0,296.0,62.0,1.0,90.0,176.0,3.0,3.0,176.0
-123.54421734974827,40.46462569671543,POINT (-123.54421734974827 40.46462569671543),101.0,103,40,5117.0,250.0,-2.0,252.0,36.0,167.0,176.0,36.0,1350.0,260.0,2.0,82.0,775.0,20.0,28.0,775.0
-117.72157783739699,35.25936321177804,POINT (-117.72157783739699 35.25936321177804),166.0,127,37,7515.0,355.0,12.0,342.0,79.0,227.0,274.0,68.0,132.0,26.0,1.0,74.0,75.0,4.0,15.0,60.0
-122.74150896709199,40.11126414043217,POINT (-122.74150896709199 40.11126414043217),116.0,120,38,6435.0,298.0,-11.0,309.0,32.0,209.0,209.0,32.0,779.0,169.0,2.0,83.0,466.0,15.0,15.0,466.0
-121.77194356230133,40.26436076458979,POINT (-121.77194356230133 40.26436076458979),120.0,122,36,7222.0,315.0,-19.0,334.0,27.0,226.0,226.0,27.0,1038.0,177.0,4.0,70.0,517.0,27.0,27.0,517.0
-119.21138931943472,37.89750810730485,POINT (-119.21138931943472 37.89750810730485),3.0,121,37,6837.0,182.0,-140.0,323.0,-77.0,104.0,104.0,-83.0,704.0,111.0,18.0,59.0,322.0,60.0,60.0,319.0
-120.96766080037858,36.59142720334022,POINT (-120.96766080037858 36.59142720334022),132.0,125,45,4833.0,283.0,10.0,273.0,65.0,193.0,198.0,65.0,269.0,55.0,1.0,88.0,157.0,3.0,3.0,157.0
-117.04491523021032,34.154809168624624,POINT (-117.04491523021032 34.154809168624624),157.0,131,41,6377.0,329.0,13.0,316.0,84.0,239.0,249.0,74.0,548.0,102.0,3.0,79.0,303.0,20.0,30.0,274.0
-120.95770818019288,39.91763520552817,POINT (-120.95770818019288 39.91763520552817),114.0,123,36,7322.0,311.0,-29.0,340.0,19.0,221.0,221.0,19.0,899.0,186.0,3.0,81.0,521.0,13.0,13.0,521.0
-120.97542613357984,41.73455458761403,POINT (-120.97542613357984 41.73455458761403),88.0,117,34,7556.0,291.0,-49.0,341.0,3.0,204.0,204.0,-6.0,387.0,45.0,9.0,37.0,133.0,34.0,34.0,125.0
-122.83396948077267,39.07958200446291,POINT (-122.83396948077267 39.07958200446291),140.0,106,41,5135.0,288.0,29.0,259.0,71.0,209.0,212.0,71.0,871.0,183.0,1.0,90.0,534.0,9.0,9.0,534.0
-121.8819014177296,40.314308846700385,POINT (-121.8819014177296 40.314308846700385),142.0,122,36,7344.0,339.0,0.0,338.0,47.0,249.0,249.0,47.0,907.0,155.0,4.0,70.0,453.0,24.0,24.0,453.0
-123.17728692734543,41.33561658640991,POINT (-123.17728692734543 41.33561658640991),88.0,113,39,5955.0,259.0,-29.0,288.0,13.0,166.0,177.0,13.0,1091.0,221.0,4.0,88.0,659.0,22.0,29.0,659.0
-121.2769191465298,40.04850977259687,POINT (-121.2769191465298 40.04850977259687),96.0,123,36,7104.0,289.0,-43.0,333.0,4.0,200.0,200.0,4.0,1359.0,295.0,3.0,87.0,830.0,16.0,16.0,830.0
-121.18430256638959,39.1719417131926,POINT (-121.18430256638959 39.1719417131926),154.0,123,38,6583.0,338.0,20.0,317.0,68.0,248.0,248.0,68.0,1011.0,200.0,2.0,83.0,566.0,10.0,10.0,566.0
-121.98121875126394,41.26871980398528,POINT (-121.98121875126394 41.26871980398528),105.0,122,35,7381.0,305.0,-34.0,340.0,11.0,216.0,216.0,11.0,1029.0,175.0,7.0,70.0,511.0,34.0,34.0,511.0
-115.68158945626367,33.87520571239849,POINT (-115.68158945626367 33.87520571239849),212.0,133,38,7320.0,398.0,54.0,343.0,115.0,270.0,316.0,115.0,85.0,14.0,1.0,56.0,40.0,3.0,26.0,40.0
-116.41233402737727,35.12055198865338,POINT (-116.41233402737727 35.12055198865338),209.0,129,35,8171.0,406.0,40.0,365.0,115.0,278.0,325.0,100.0,110.0,15.0,1.0,47.0,43.0,5.0,31.0,41.0
-116.4554678156094,34.45825678388572,POINT (-116.4554678156094 34.45825678388572),188.0,133,38,7428.0,376.0,29.0,347.0,89.0,247.0,294.0,89.0,147.0,23.0,1.0,57.0,68.0,5.0,33.0,68.0
-118.45129082811722,35.93281069054659,POINT (-118.45129082811722 35.93281069054659),98.0,124,38,7056.0,280.0,-45.0,326.0,8.0,193.0,202.0,8.0,599.0,115.0,3.0,87.0,343.0,11.0,16.0,343.0
-115.38664168213522,34.737212423633444,POINT (-115.38664168213522 34.737212423633444),191.0,129,36,7907.0,381.0,26.0,355.0,239.0,258.0,302.0,85.0,208.0,32.0,2.0,50.0,85.0,10.0,83.0,66.0
-118.51306648349902,36.287107811981876,POINT (-118.51306648349902 36.287107811981876),90.0,122,37,7080.0,272.0,-52.0,324.0,2.0,185.0,195.0,1.0,541.0,115.0,2.0,91.0,332.0,8.0,8.0,332.0
-124.0052813364502,40.014584778536666,POINT (-124.0052813364502 40.014584778536666),116.0,70,41,3549.0,215.0,43.0,171.0,71.0,160.0,168.0,71.0,2147.0,417.0,2.0,87.0,1238.0,18.0,35.0,1238.0
-116.13237186996808,32.995679006206736,POINT (-116.13237186996808 32.995679006206736),212.0,134,42,6154.0,383.0,71.0,312.0,132.0,254.0,302.0,132.0,136.0,26.0,1.0,65.0,70.0,4.0,25.0,70.0
-121.37026597574071,40.98956117602341,POINT (-121.37026597574071 40.98956117602341),112.0,121,34,7643.0,315.0,-31.0,347.0,15.0,227.0,227.0,15.0,518.0,82.0,4.0,60.0,241.0,19.0,19.0,241.0
-124.22196957316567,41.81109728477263,POINT (-124.22196957316567 41.81109728477263),131.0,57,39,3212.0,218.0,69.0,148.0,92.0,179.0,179.0,92.0,1924.0,331.0,9.0,71.0,969.0,54.0,54.0,969.0
-121.04037144062968,41.91150078367798,POINT (-121.04037144062968 41.91150078367798),91.0,116,34,7526.0,295.0,-44.0,339.0,8.0,208.0,208.0,-2.0,379.0,48.0,8.0,38.0,138.0,33.0,33.0,128.0
-116.00925630458246,34.45555543992572,POINT (-116.00925630458246 34.45555543992572),203.0,132,37,7646.0,393.0,41.0,352.0,101.0,265.0,311.0,101.0,80.0,12.0,0.0,57.0,36.0,1.0,26.0,36.0
-114.5120457112855,33.88408606966432,POINT (-114.5120457112855 33.88408606966432),251.0,129,36,7846.0,436.0,84.0,352.0,240.0,318.0,360.0,146.0,91.0,15.0,1.0,58.0,38.0,3.0,37.0,37.0
-120.75027662646956,40.969157849276726,POINT (-120.75027662646956 40.969157849276726),72.0,120,34,7589.0,274.0,-71.0,345.0,-24.0,187.0,187.0,-24.0,430.0,62.0,7.0,48.0,183.0,26.0,26.0,183.0
-118.94573393514219,36.86484559203244,POINT (-118.94573393514219 36.86484559203244),141.0,121,37,7154.0,325.0,-2.0,328.0,51.0,247.0,247.0,51.0,628.0,128.0,3.0,81.0,353.0,9.0,9.0,352.0
-120.3083352829651,41.710065545905174,POINT (-120.3083352829651 41.710065545905174),69.0,114,33,7736.0,273.0,-71.0,344.0,-16.0,187.0,187.0,-28.0,566.0,75.0,13.0,43.0,218.0,44.0,44.0,215.0
-123.94949120439867,40.06846797604804,POINT (-123.94949120439867 40.06846797604804),123.0,77,41,3871.0,233.0,44.0,188.0,74.0,172.0,180.0,74.0,1846.0,361.0,2.0,84.0,1058.0,19.0,34.0,1058.0
-122.24681586166878,37.36377448053463,POINT (-122.24681586166878 37.36377448053463),120.0,72,46,2717.0,202.0,49.0,153.0,81.0,156.0,156.0,81.0,702.0,148.0,1.0,90.0,424.0,7.0,7.0,424.0
-120.76651820914775,38.59896171379799,POINT (-120.76651820914775 38.59896171379799),155.0,122,39,6340.0,332.0,22.0,310.0,72.0,246.0,246.0,72.0,869.0,170.0,3.0,80.0,488.0,10.0,10.0,488.0
-118.58129599571525,35.67064387476112,POINT (-118.58129599571525 35.67064387476112),108.0,127,39,6875.0,289.0,-34.0,323.0,21.0,199.0,209.0,21.0,443.0,96.0,1.0,88.0,267.0,6.0,11.0,267.0
-118.77227456998304,35.14485108618541,POINT (-118.77227456998304 35.14485108618541),181.0,128,40,6608.0,358.0,39.0,319.0,124.0,267.0,277.0,96.0,273.0,49.0,1.0,75.0,141.0,5.0,8.0,116.0
-118.89734710947926,34.82069678492997,POINT (-118.89734710947926 34.82069678492997),124.0,124,42,5792.0,286.0,-5.0,291.0,57.0,199.0,208.0,50.0,355.0,74.0,1.0,93.0,217.0,3.0,5.0,205.0
-116.0119968955336,34.32485357786612,POINT (-116.0119968955336 34.32485357786612),194.0,133,38,7475.0,382.0,34.0,348.0,251.0,254.0,300.0,94.0,92.0,13.0,1.0,52.0,38.0,4.0,37.0,35.0
